Date,AAPL-US,ABBV-US,ABT-US,ACN-US,ADBE-US,AIG-US,AMD-US,AMGN-US,AMT-US,AMZN-US,AVGO-US,AXP-US,BA-US,BAC-US,BK-US,BKNG-US,BLK-US,BMY-US,BRK.B-US,C-US,CAT-US,CL-US,CMCSA-US,COF-US,COP-US,COST-US,CRM-US,CSCO-US,CVS-US,CVX-US,DE-US,DHR-US,DIS-US,DUK-US,EMR-US,FDX-US,GD-US,GE-US,GILD-US,GM-US,GOOG-US,GOOGL-US,GS-US,HD-US,HON-US,IBM-US,INTC-US,INTU-US,ISRG-US,JNJ-US,JPM-US,KO-US,LIN-US,LLY-US,LMT-US,LOW-US,MA-US,MCD-US,MDLZ-US,MDT-US,MET-US,META-US,MMM-US,MO-US,MRK-US,MS-US,MSFT-US,NEE-US,NFLX-US,NKE-US,NOW-US,NVDA-US,ORCL-US,PEP-US,PFE-US,PG-US,PLTR-US,PM-US,PYPL-US,QCOM-US,RTX-US,SBUX-US,SCHW-US,SO-US,SPG-US,T-US,TGT-US,TMO-US,TMUS-US,TSLA-US,TXN-US,UBER-US,UNH-US,UNP-US,UPS-US,USB-US,V-US,VZ-US,WFC-US,WMT-US,XOM-US
2022-12-09,1.8506631954489859e-19,0.0,0.0,8.6702742224414575e-19,4.627012203421968e-19,0.0,6.893387820143757e-19,1.3877787807814457e-17,0.0,0.02851653921373567,0.0,0.0,1.2892059387490152e-19,1.908513669411383e-18,0.0,0.0,0.0,0.05949068360932047,2.4067874180786255e-18,2.166306161674759e-18,0.0,0.07888740306804354,0.018264732655127014,0.0,0.0,0.01552827201714662,0.0,0.0,5.986036241143228e-19,0.0,0.0,7.907511251133769e-19,0.0,0.0371513530078996,0.0,0.0,0.0,1.1728393068260752e-18,0.0719782253952508,9.513432779568718e-19,0.0024859115484839943,0.003416579659944211,1.5374806271849e-19,2.4031545097625486e-19,0.0,0.0,8.72992356824246e-19,0.0,8.229052898845382e-19,0.06797920353418532,0.0,0.0,6.64659140319846e-19,0.00991108889893677,0.00047264729652949587,0.0,0.0,0.043064270114791435,0.014832872210196212,0.0,2.649057922685168e-19,0.004553381936677817,0.0,0.02335816062934225,0.08901470379236326,0.0,7.197833498518841e-05,0.0006689371852708287,3.60032233908328e-19,0.0,0.0,6.198853890619733e-19,0.03387739920294271,0.026716418993404677,0.004618154450555422,0.0529306211313728,,0.0,0.0,6.082707188306979e-05,,0.0005898302709586801,1.6232893457064276e-19,0.004296718084869997,2.919545982990008e-19,0.020869484621417324,0.003438570477985639,0.0029479695866392874,0.019889904678948814,0.0,0.017337208489472015,,0.0,3.4975040992578564e-20,0.00014683606697907126,1.33456826963143e-19,3.724726481138618e-19,0.1336616465496912,0.0,0.10897124582116724,2.2039348156498797e-07
2022-12-16,1.8506631954489859e-19,0.0,0.0,8.6702742224414575e-19,4.627012203421968e-19,0.0,6.893387820143757e-19,1.3877787807814457e-17,0.0,0.02851653921373567,0.0,0.0,1.2892059387490152e-19,1.908513669411383e-18,0.0,0.0,0.0,0.05949068360932047,2.4067874180786255e-18,2.166306161674759e-18,0.0,0.07888740306804354,0.018264732655127014,0.0,0.0,0.01552827201714662,0.0,0.0,5.986036241143228e-19,0.0,0.0,7.907511251133769e-19,0.0,0.0371513530078996,0.0,0.0,0.0,1.1728393068260752e-18,0.0719782253952508,9.513432779568718e-19,0.0024859115484839943,0.003416579659944211,1.5374806271849e-19,2.4031545097625486e-19,0.0,0.0,8.72992356824246e-19,0.0,8.229052898845382e-19,0.06797920353418532,0.0,0.0,6.64659140319846e-19,0.00991108889893677,0.00047264729652949587,0.0,0.0,0.043064270114791435,0.014832872210196212,0.0,2.649057922685168e-19,0.004553381936677817,0.0,0.02335816062934225,0.08901470379236326,0.0,7.197833498518841e-05,0.0006689371852708287,3.60032233908328e-19,0.0,0.0,6.198853890619733e-19,0.03387739920294271,0.026716418993404677,0.004618154450555422,0.0529306211313728,,0.0,0.0,6.082707188306979e-05,,0.0005898302709586801,1.6232893457064276e-19,0.004296718084869997,2.919545982990008e-19,0.020869484621417324,0.003438570477985639,0.0029479695866392874,0.019889904678948814,0.0,0.017337208489472015,,0.0,3.4975040992578564e-20,0.00014683606697907126,1.33456826963143e-19,3.724726481138618e-19,0.1336616465496912,0.0,0.10897124582116724,2.2039348156498797e-07
2022-12-23,1.8506631954489859e-19,0.0,0.0,8.6702742224414575e-19,4.627012203421968e-19,0.0,6.893387820143757e-19,1.3877787807814457e-17,0.0,0.02851653921373567,0.0,0.0,1.2892059387490152e-19,1.908513669411383e-18,0.0,0.0,0.0,0.05949068360932047,2.4067874180786255e-18,2.166306161674759e-18,0.0,0.07888740306804354,0.018264732655127014,0.0,0.0,0.01552827201714662,0.0,0.0,5.986036241143228e-19,0.0,0.0,7.907511251133769e-19,0.0,0.0371513530078996,0.0,0.0,0.0,1.1728393068260752e-18,0.0719782253952508,9.513432779568718e-19,0.0024859115484839943,0.003416579659944211,1.5374806271849e-19,2.4031545097625486e-19,0.0,0.0,8.72992356824246e-19,0.0,8.229052898845382e-19,0.06797920353418532,0.0,0.0,6.64659140319846e-19,0.00991108889893677,0.00047264729652949587,0.0,0.0,0.043064270114791435,0.014832872210196212,0.0,2.649057922685168e-19,0.004553381936677817,0.0,0.02335816062934225,0.08901470379236326,0.0,7.197833498518841e-05,0.0006689371852708287,3.60032233908328e-19,0.0,0.0,6.198853890619733e-19,0.03387739920294271,0.026716418993404677,0.004618154450555422,0.0529306211313728,,0.0,0.0,6.082707188306979e-05,,0.0005898302709586801,1.6232893457064276e-19,0.004296718084869997,2.919545982990008e-19,0.020869484621417324,0.003438570477985639,0.0029479695866392874,0.019889904678948814,0.0,0.017337208489472015,,0.0,3.4975040992578564e-20,0.00014683606697907126,1.33456826963143e-19,3.724726481138618e-19,0.1336616465496912,0.0,0.10897124582116724,2.2039348156498797e-07
2022-12-30,0.0,7.05425086088341e-18,6.776424054184001e-18,0.0,0.0,0.0,0.0,0.00037026848292394995,3.1985568849818358e-18,0.030960080921422238,6.642343067969693e-19,0.0,0.0,0.0,3.619292956181024e-19,0.0,0.0,0.05512546136598354,9.940939145126066e-18,0.0,0.0,0.07460721238873047,0.017519101263220496,0.0,0.0,0.017873669991180275,0.0,1.0415277595588474e-17,0.0,0.0,0.0,5.438309435171734e-05,0.0,0.031298568328416196,0.0,0.0,6.814401785305726e-19,0.0,0.06740858772594356,0.0,0.002984522317810837,0.003464198836067132,0.0,4.967869960291351e-19,4.612116122444545e-19,2.8732962332361845e-18,0.0,0.0,0.0,0.07071851528443651,0.0,6.5866886739990375e-18,0.0,0.007574779665244432,3.160548958854284e-18,0.0,7.719160475971569e-19,0.04199009352039493,0.0093137756616089,1.7619890064385424e-18,0.0,0.007835602773353656,0.0,0.02262456072010787,0.09453104019279564,0.0,1.42944324745992e-18,0.0002498567145171667,0.0,0.0,0.0,0.0,0.03741650506965309,0.023575133282973462,0.011375845319675225,0.0524873052696488,,1.9449481230454713e-18,1.0037557671412253e-19,0.0,,0.001759090551654562,1.0715184029215694e-19,0.0010944949776773246,6.792311192994183e-20,0.016471775632434623,1.3755975539559435e-17,0.0016265822812430086,0.015450308649290378,0.0,0.019166484986224294,,2.7630724364347905e-19,0.0,8.639896538143461e-18,0.0,9.023591214743195e-19,0.1436491057430185,1.468057325234833e-19,0.11863020030834982,0.0007928886796474167
2023-01-06,0.0,7.05425086088341e-18,6.776424054184001e-18,0.0,0.0,0.0,0.0,0.00037026848292394995,3.1985568849818358e-18,0.030960080921422238,6.642343067969693e-19,0.0,0.0,0.0,3.619292956181024e-19,0.0,0.0,0.05512546136598354,9.940939145126066e-18,0.0,0.0,0.07460721238873047,0.017519101263220496,0.0,0.0,0.017873669991180275,0.0,1.0415277595588474e-17,0.0,0.0,0.0,5.438309435171734e-05,0.0,0.031298568328416196,0.0,0.0,6.814401785305726e-19,0.0,0.06740858772594356,0.0,0.002984522317810837,0.003464198836067132,0.0,4.967869960291351e-19,4.612116122444545e-19,2.8732962332361845e-18,0.0,0.0,0.0,0.07071851528443651,0.0,6.5866886739990375e-18,0.0,0.007574779665244432,3.160548958854284e-18,0.0,7.719160475971569e-19,0.04199009352039493,0.0093137756616089,1.7619890064385424e-18,0.0,0.007835602773353656,0.0,0.02262456072010787,0.09453104019279564,0.0,1.42944324745992e-18,0.0002498567145171667,0.0,0.0,0.0,0.0,0.03741650506965309,0.023575133282973462,0.011375845319675225,0.0524873052696488,,1.9449481230454713e-18,1.0037557671412253e-19,0.0,,0.001759090551654562,1.0715184029215694e-19,0.0010944949776773246,6.792311192994183e-20,0.016471775632434623,1.3755975539559435e-17,0.0016265822812430086,0.015450308649290378,0.0,0.019166484986224294,,2.7630724364347905e-19,0.0,8.639896538143461e-18,0.0,9.023591214743195e-19,0.1436491057430185,1.468057325234833e-19,0.11863020030834982,0.0007928886796474167
2023-01-13,0.0,7.05425086088341e-18,6.776424054184001e-18,0.0,0.0,0.0,0.0,0.00037026848292394995,3.1985568849818358e-18,0.030960080921422238,6.642343067969693e-19,0.0,0.0,0.0,3.619292956181024e-19,0.0,0.0,0.05512546136598354,9.940939145126066e-18,0.0,0.0,0.07460721238873047,0.017519101263220496,0.0,0.0,0.017873669991180275,0.0,1.0415277595588474e-17,0.0,0.0,0.0,5.438309435171734e-05,0.0,0.031298568328416196,0.0,0.0,6.814401785305726e-19,0.0,0.06740858772594356,0.0,0.002984522317810837,0.003464198836067132,0.0,4.967869960291351e-19,4.612116122444545e-19,2.8732962332361845e-18,0.0,0.0,0.0,0.07071851528443651,0.0,6.5866886739990375e-18,0.0,0.007574779665244432,3.160548958854284e-18,0.0,7.719160475971569e-19,0.04199009352039493,0.0093137756616089,1.7619890064385424e-18,0.0,0.007835602773353656,0.0,0.02262456072010787,0.09453104019279564,0.0,1.42944324745992e-18,0.0002498567145171667,0.0,0.0,0.0,0.0,0.03741650506965309,0.023575133282973462,0.011375845319675225,0.0524873052696488,,1.9449481230454713e-18,1.0037557671412253e-19,0.0,,0.001759090551654562,1.0715184029215694e-19,0.0010944949776773246,6.792311192994183e-20,0.016471775632434623,1.3755975539559435e-17,0.0016265822812430086,0.015450308649290378,0.0,0.019166484986224294,,2.7630724364347905e-19,0.0,8.639896538143461e-18,0.0,9.023591214743195e-19,0.1436491057430185,1.468057325234833e-19,0.11863020030834982,0.0007928886796474167
2023-01-20,0.0,7.05425086088341e-18,6.776424054184001e-18,0.0,0.0,0.0,0.0,0.00037026848292394995,3.1985568849818358e-18,0.030960080921422238,6.642343067969693e-19,0.0,0.0,0.0,3.619292956181024e-19,0.0,0.0,0.05512546136598354,9.940939145126066e-18,0.0,0.0,0.07460721238873047,0.017519101263220496,0.0,0.0,0.017873669991180275,0.0,1.0415277595588474e-17,0.0,0.0,0.0,5.438309435171734e-05,0.0,0.031298568328416196,0.0,0.0,6.814401785305726e-19,0.0,0.06740858772594356,0.0,0.002984522317810837,0.003464198836067132,0.0,4.967869960291351e-19,4.612116122444545e-19,2.8732962332361845e-18,0.0,0.0,0.0,0.07071851528443651,0.0,6.5866886739990375e-18,0.0,0.007574779665244432,3.160548958854284e-18,0.0,7.719160475971569e-19,0.04199009352039493,0.0093137756616089,1.7619890064385424e-18,0.0,0.007835602773353656,0.0,0.02262456072010787,0.09453104019279564,0.0,1.42944324745992e-18,0.0002498567145171667,0.0,0.0,0.0,0.0,0.03741650506965309,0.023575133282973462,0.011375845319675225,0.0524873052696488,,1.9449481230454713e-18,1.0037557671412253e-19,0.0,,0.001759090551654562,1.0715184029215694e-19,0.0010944949776773246,6.792311192994183e-20,0.016471775632434623,1.3755975539559435e-17,0.0016265822812430086,0.015450308649290378,0.0,0.019166484986224294,,2.7630724364347905e-19,0.0,8.639896538143461e-18,0.0,9.023591214743195e-19,0.1436491057430185,1.468057325234833e-19,0.11863020030834982,0.0007928886796474167
2023-01-27,1.4416329398364125e-18,0.0,1.514956638420621e-18,0.0,6.6018135516835e-19,0.0,3.3912061308869196e-20,0.0,4.567375724904709e-18,0.025976549605803236,0.0,1.1667281981797177e-18,0.0,1.9122384472448748e-19,0.0,0.0,0.0,0.06100848804821622,1.8375966303153668e-18,4.05547573173002e-21,8.270113835467231e-19,0.06930512432669751,0.020626846956951796,0.0,0.0,0.005776120523383996,0.0,0.0006221415309234347,2.941970669632115e-19,0.0,2.81502683917943e-20,0.005260416577592995,3.408716720512947e-19,0.02643630822375661,0.0,0.0,9.506488005225962e-19,1.6318032146843956e-19,0.07127304513343377,8.03027520401335e-19,0.01854358321938979,0.017220608532104068,4.965466212101371e-19,0.0,0.0,1.2179412058772213e-18,0.0,0.0,1.2989347151687321e-18,0.073300178705244,4.786305374793168e-19,0.0,0.0,0.005937220505425438,2.9961887542446568e-18,9.800389158705883e-19,1.9212710809685857e-20,0.049190381543495386,0.0023025479247768686,1.8713061999707324e-19,1.2613958531709039e-18,0.006392062281690598,0.0,0.027978728806875436,0.08913827696328458,0.0,0.0,0.0,0.0,0.0,0.0,4.871147412579571e-19,0.051760778123427324,0.021496250534600407,0.005617722148791721,0.04682255712271625,,8.796480723123955e-19,8.155598217559951e-20,9.075071962543314e-19,,0.0,0.0,0.0,0.0,0.011929000283673491,1.7129583173663453e-18,0.0016627841675820572,0.01064355060120177,0.0,0.01502335398720878,,0.0,0.0,0.00023139039178617516,0.0,1.088014168782231e-19,0.14051164795552032,1.1934700544495253e-19,0.11801233527444609,2.1608042279815686e-18
2023-02-03,1.4416329398364125e-18,0.0,1.514956638420621e-18,0.0,6.6018135516835e-19,0.0,3.3912061308869196e-20,0.0,4.567375724904709e-18,0.025976549605803236,0.0,1.1667281981797177e-18,0.0,1.9122384472448748e-19,0.0,0.0,0.0,0.06100848804821622,1.8375966303153668e-18,4.05547573173002e-21,8.270113835467231e-19,0.06930512432669751,0.020626846956951796,0.0,0.0,0.005776120523383996,0.0,0.0006221415309234347,2.941970669632115e-19,0.0,2.81502683917943e-20,0.005260416577592995,3.408716720512947e-19,0.02643630822375661,0.0,0.0,9.506488005225962e-19,1.6318032146843956e-19,0.07127304513343377,8.03027520401335e-19,0.01854358321938979,0.017220608532104068,4.965466212101371e-19,0.0,0.0,1.2179412058772213e-18,0.0,0.0,1.2989347151687321e-18,0.073300178705244,4.786305374793168e-19,0.0,0.0,0.005937220505425438,2.9961887542446568e-18,9.800389158705883e-19,1.9212710809685857e-20,0.049190381543495386,0.0023025479247768686,1.8713061999707324e-19,1.2613958531709039e-18,0.006392062281690598,0.0,0.027978728806875436,0.08913827696328458,0.0,0.0,0.0,0.0,0.0,0.0,4.871147412579571e-19,0.051760778123427324,0.021496250534600407,0.005617722148791721,0.04682255712271625,,8.796480723123955e-19,8.155598217559951e-20,9.075071962543314e-19,,0.0,0.0,0.0,0.0,0.011929000283673491,1.7129583173663453e-18,0.0016627841675820572,0.01064355060120177,0.0,0.01502335398720878,,0.0,0.0,0.00023139039178617516,0.0,1.088014168782231e-19,0.14051164795552032,1.1934700544495253e-19,0.11801233527444609,2.1608042279815686e-18
2023-02-10,1.4416329398364125e-18,0.0,1.514956638420621e-18,0.0,6.6018135516835e-19,0.0,3.3912061308869196e-20,0.0,4.567375724904709e-18,0.025976549605803236,0.0,1.1667281981797177e-18,0.0,1.9122384472448748e-19,0.0,0.0,0.0,0.06100848804821622,1.8375966303153668e-18,4.05547573173002e-21,8.270113835467231e-19,0.06930512432669751,0.020626846956951796,0.0,0.0,0.005776120523383996,0.0,0.0006221415309234347,2.941970669632115e-19,0.0,2.81502683917943e-20,0.005260416577592995,3.408716720512947e-19,0.02643630822375661,0.0,0.0,9.506488005225962e-19,1.6318032146843956e-19,0.07127304513343377,8.03027520401335e-19,0.01854358321938979,0.017220608532104068,4.965466212101371e-19,0.0,0.0,1.2179412058772213e-18,0.0,0.0,1.2989347151687321e-18,0.073300178705244,4.786305374793168e-19,0.0,0.0,0.005937220505425438,2.9961887542446568e-18,9.800389158705883e-19,1.9212710809685857e-20,0.049190381543495386,0.0023025479247768686,1.8713061999707324e-19,1.2613958531709039e-18,0.006392062281690598,0.0,0.027978728806875436,0.08913827696328458,0.0,0.0,0.0,0.0,0.0,0.0,4.871147412579571e-19,0.051760778123427324,0.021496250534600407,0.005617722148791721,0.04682255712271625,,8.796480723123955e-19,8.155598217559951e-20,9.075071962543314e-19,,0.0,0.0,0.0,0.0,0.011929000283673491,1.7129583173663453e-18,0.0016627841675820572,0.01064355060120177,0.0,0.01502335398720878,,0.0,0.0,0.00023139039178617516,0.0,1.088014168782231e-19,0.14051164795552032,1.1934700544495253e-19,0.11801233527444609,2.1608042279815686e-18
2023-02-17,1.4416329398364125e-18,0.0,1.514956638420621e-18,0.0,6.6018135516835e-19,0.0,3.3912061308869196e-20,0.0,4.567375724904709e-18,0.025976549605803236,0.0,1.1667281981797177e-18,0.0,1.9122384472448748e-19,0.0,0.0,0.0,0.06100848804821622,1.8375966303153668e-18,4.05547573173002e-21,8.270113835467231e-19,0.06930512432669751,0.020626846956951796,0.0,0.0,0.005776120523383996,0.0,0.0006221415309234347,2.941970669632115e-19,0.0,2.81502683917943e-20,0.005260416577592995,3.408716720512947e-19,0.02643630822375661,0.0,0.0,9.506488005225962e-19,1.6318032146843956e-19,0.07127304513343377,8.03027520401335e-19,0.01854358321938979,0.017220608532104068,4.965466212101371e-19,0.0,0.0,1.2179412058772213e-18,0.0,0.0,1.2989347151687321e-18,0.073300178705244,4.786305374793168e-19,0.0,0.0,0.005937220505425438,2.9961887542446568e-18,9.800389158705883e-19,1.9212710809685857e-20,0.049190381543495386,0.0023025479247768686,1.8713061999707324e-19,1.2613958531709039e-18,0.006392062281690598,0.0,0.027978728806875436,0.08913827696328458,0.0,0.0,0.0,0.0,0.0,0.0,4.871147412579571e-19,0.051760778123427324,0.021496250534600407,0.005617722148791721,0.04682255712271625,,8.796480723123955e-19,8.155598217559951e-20,9.075071962543314e-19,,0.0,0.0,0.0,0.0,0.011929000283673491,1.7129583173663453e-18,0.0016627841675820572,0.01064355060120177,0.0,0.01502335398720878,,0.0,0.0,0.00023139039178617516,0.0,1.088014168782231e-19,0.14051164795552032,1.1934700544495253e-19,0.11801233527444609,2.1608042279815686e-18
2023-02-24,1.6745160675314496e-18,3.2091845388523353e-19,3.169525523073593e-18,1.6995658574798585e-19,7.829570370315075e-19,3.507936483198397e-20,0.0,3.469446951953614e-18,0.0,0.021655550838555082,0.0,7.41653774798684e-19,4.856406147435957e-19,0.0,2.781004952004059e-19,0.0,0.0,0.06184519834102764,3.1712913545201005e-18,0.0,0.0,0.06996978751600086,0.018167535783710567,1.2326374299391222e-18,9.344617612564185e-19,0.00791012102606543,0.0,0.0014634070133077303,0.0,1.2065508667637466e-19,0.0,0.004583437041280512,6.49628757491903e-19,0.024017669061273943,3.3122868409420376e-19,0.0,0.0,1.0612625535560681e-20,0.07311089778456259,1.5260738209392822e-18,0.015404602749470203,0.014313232758031291,0.0,1.5721820571537695e-19,0.0,0.0,0.0,1.3293349413079898e-19,0.0,0.07227194729712975,1.9255227359225235e-19,1.3626192931728234e-18,0.0,0.008155930318722,0.0,0.0,2.848507790541277e-19,0.04654389406773001,0.004796285135209787,0.0,6.768080574956736e-20,0.007202842485314511,1.4094628242311558e-18,0.031111589566259125,0.09000402255133823,2.940969322679486e-19,0.0015746041360312317,0.0004572954587518166,0.0,6.281160350169411e-20,3.1460070162419493e-19,0.0,0.05114619542091289,0.025319743123973296,0.006334303639629498,0.04827343037112184,,0.0,5.476777235783751e-19,0.0,,0.0,0.0,3.052137428269925e-19,8.575499529411937e-19,0.011020652612864263,4.376332738414028e-19,0.0014084952168564053,0.012244519745495445,1.3912305582543739e-18,0.017637582389699046,,0.0,2.1819484638934295e-20,7.878365522335399e-19,0.0,1.506172533229132e-18,0.13499165898431986,2.0670993906711898e-19,0.11706356756535521,1.677263614993837e-18
2023-03-03,1.6745160675314496e-18,3.2091845388523353e-19,3.169525523073593e-18,1.6995658574798585e-19,7.829570370315075e-19,3.507936483198397e-20,0.0,3.469446951953614e-18,0.0,0.021655550838555082,0.0,7.41653774798684e-19,4.856406147435957e-19,0.0,2.781004952004059e-19,0.0,0.0,0.06184519834102764,3.1712913545201005e-18,0.0,0.0,0.06996978751600086,0.018167535783710567,1.2326374299391222e-18,9.344617612564185e-19,0.00791012102606543,0.0,0.0014634070133077303,0.0,1.2065508667637466e-19,0.0,0.004583437041280512,6.49628757491903e-19,0.024017669061273943,3.3122868409420376e-19,0.0,0.0,1.0612625535560681e-20,0.07311089778456259,1.5260738209392822e-18,0.015404602749470203,0.014313232758031291,0.0,1.5721820571537695e-19,0.0,0.0,0.0,1.3293349413079898e-19,0.0,0.07227194729712975,1.9255227359225235e-19,1.3626192931728234e-18,0.0,0.008155930318722,0.0,0.0,2.848507790541277e-19,0.04654389406773001,0.004796285135209787,0.0,6.768080574956736e-20,0.007202842485314511,1.4094628242311558e-18,0.031111589566259125,0.09000402255133823,2.940969322679486e-19,0.0015746041360312317,0.0004572954587518166,0.0,6.281160350169411e-20,3.1460070162419493e-19,0.0,0.05114619542091289,0.025319743123973296,0.006334303639629498,0.04827343037112184,,0.0,5.476777235783751e-19,0.0,,0.0,0.0,3.052137428269925e-19,8.575499529411937e-19,0.011020652612864263,4.376332738414028e-19,0.0014084952168564053,0.012244519745495445,1.3912305582543739e-18,0.017637582389699046,,0.0,2.1819484638934295e-20,7.878365522335399e-19,0.0,1.506172533229132e-18,0.13499165898431986,2.0670993906711898e-19,0.11706356756535521,1.677263614993837e-18
2023-03-10,1.6745160675314496e-18,3.2091845388523353e-19,3.169525523073593e-18,1.6995658574798585e-19,7.829570370315075e-19,3.507936483198397e-20,0.0,3.469446951953614e-18,0.0,0.021655550838555082,0.0,7.41653774798684e-19,4.856406147435957e-19,0.0,2.781004952004059e-19,0.0,0.0,0.06184519834102764,3.1712913545201005e-18,0.0,0.0,0.06996978751600086,0.018167535783710567,1.2326374299391222e-18,9.344617612564185e-19,0.00791012102606543,0.0,0.0014634070133077303,0.0,1.2065508667637466e-19,0.0,0.004583437041280512,6.49628757491903e-19,0.024017669061273943,3.3122868409420376e-19,0.0,0.0,1.0612625535560681e-20,0.07311089778456259,1.5260738209392822e-18,0.015404602749470203,0.014313232758031291,0.0,1.5721820571537695e-19,0.0,0.0,0.0,1.3293349413079898e-19,0.0,0.07227194729712975,1.9255227359225235e-19,1.3626192931728234e-18,0.0,0.008155930318722,0.0,0.0,2.848507790541277e-19,0.04654389406773001,0.004796285135209787,0.0,6.768080574956736e-20,0.007202842485314511,1.4094628242311558e-18,0.031111589566259125,0.09000402255133823,2.940969322679486e-19,0.0015746041360312317,0.0004572954587518166,0.0,6.281160350169411e-20,3.1460070162419493e-19,0.0,0.05114619542091289,0.025319743123973296,0.006334303639629498,0.04827343037112184,,0.0,5.476777235783751e-19,0.0,,0.0,0.0,3.052137428269925e-19,8.575499529411937e-19,0.011020652612864263,4.376332738414028e-19,0.0014084952168564053,0.012244519745495445,1.3912305582543739e-18,0.017637582389699046,,0.0,2.1819484638934295e-20,7.878365522335399e-19,0.0,1.506172533229132e-18,0.13499165898431986,2.0670993906711898e-19,0.11706356756535521,1.677263614993837e-18
